freq,psd_x,psd_y,psd_z,psd_xyz
81.3,4.599e+04,9.428e+05,3.919e+05,1.381e+06
82.9,5.093e+04,8.899e+05,3.624e+05,1.303e+06
84.4,5.963e+04,8.411e+05,3.438e+05,1.244e+06
85.9,6.893e+04,7.881e+05,3.251e+05,1.182e+06
87.5,7.589e+04,7.234e+05,3.013e+05,1.101e+06
89.0,7.752e+04,6.471e+05,2.751e+05,9.997e+05
90.6,7.322e+04,5.683e+05,2.454e+05,8.869e+05
92.1,6.624e+04,4.982e+05,2.173e+05,7.818e+05
93.6,5.361e+04,4.266e+05,1.907e+05,6.709e+05
95.2,4.063e+04,3.581e+05,1.701e+05,5.689e+05
96.7,3.802e+04,2.987e+05,1.542e+05,4.910e+05
98.2,4.649e+04,2.452e+05,1.377e+05,4.294e+05
99.8,6.460e+04,2.076e+05,1.234e+05,3.955e+05
101.3,7.687e+04,1.981e+05,1.195e+05,3.945e+05
102.8,7.863e+04,1.923e+05,1.208e+05,3.917e+05
104.4,1.231e+05,1.617e+05,9.898e+04,3.838e+05
105.9,1.827e+05,1.438e+05,7.908e+04,4.056e+05
107.4,1.939e+05,1.438e+05,7.646e+04,4.142e+05
109.0,1.525e+05,1.389e+05,7.881e+04,3.703e+05
110.5,1.156e+05,1.268e+05,7.959e+04,3.220e+05
112.0,9.797e+04,1.164e+05,8.048e+04,2.948e+05
113.6,7.781e+04,1.066e+05,8.122e+04,2.656e+05
115.1,7.560e+04,9.671e+04,7.984e+04,2.521e+05
116.6,7.294e+04,9.011e+04,8.128e+04,2.443e+05
118.2,6.349e+04,8.754e+04,8.722e+04,2.382e+05
119.7,4.351e+04,8.888e+04,9.914e+04,2.315e+05
121.2,4.120e+04,8.636e+04,1.046e+05,2.322e+05
122.8,4.220e+04,8.228e+04,1.055e+05,2.300e+05
124.3,1.985e+04,6.925e+04,9.211e+04,1.812e+05
125.9,1.067e+04,6.064e+04,8.334e+04,1.547e+05
127.4,6.707e+03,5.639e+04,8.173e+04,1.448e+05
128.9,6.873e+03,5.403e+04,8.304e+04,1.439e+05
130.5,1.133e+04,5.375e+04,8.771e+04,1.528e+05
132.0,1.418e+04,4.468e+04,7.626e+04,1.351e+05
133.5,8.659e+03,1.294e+04,2.226e+04,4.385e+04
135.1,6.624e+03,1.538e+03,2.741e+03,1.090e+04
136.6,8.073e+03,1.237e+03,2.386e+03,1.170e+04
138.1,9.912e+03,1.386e+03,2.200e+03,1.350e+04
139.7,6.779e+03,1.626e+03,1.942e+03,1.035e+04
141.2,2.511e+03,1.845e+03,1.946e+03,6.302e+03
142.7,1.724e+03,1.976e+03,1.942e+03,5.641e+03
144.3,1.004e+03,1.856e+03,1.890e+03,4.749e+03
145.8,6.578e+02,1.556e+03,1.820e+03,4.034e+03
147.3,5.174e+02,1.458e+03,1.835e+03,3.809e+03
148.9,5.704e+02,1.760e+03,2.130e+03,4.461e+03
150.4,8.394e+02,1.880e+03,2.376e+03,5.096e+03
151.9,1.082e+03,1.789e+03,2.275e+03,5.146e+03
153.5,1.266e+03,1.772e+03,2.059e+03,5.097e+03
155.0,1.331e+03,1.780e+03,2.024e+03,5.135e+03
156.5,1.482e+03,1.705e+03,1.908e+03,5.095e+03
158.1,1.866e+03,1.668e+03,1.824e+03,5.358e+03
159.6,2.328e+03,1.693e+03,1.777e+03,5.798e+03
161.2,2.672e+03,1.691e+03,1.708e+03,6.072e+03
162.7,2.656e+03,1.731e+03,1.643e+03,6.030e+03
164.2,2.938e+03,1.670e+03,1.572e+03,6.180e+03
165.8,3.243e+03,1.668e+03,1.569e+03,6.479e+03
167.3,3.202e+03,1.621e+03,1.624e+03,6.447e+03
168.8,3.597e+03,1.618e+03,1.611e+03,6.826e+03
170.4,4.369e+03,1.587e+03,1.743e+03,7.699e+03
171.9,5.376e+03,1.884e+03,2.324e+03,9.584e+03
173.4,6.267e+03,2.085e+03,2.626e+03,1.098e+04
175.0,6.556e+03,1.937e+03,2.455e+03,1.095e+04
176.5,7.558e+03,1.757e+03,2.275e+03,1.159e+04
178.0,9.003e+03,1.667e+03,2.249e+03,1.292e+04
179.6,8.014e+03,1.916e+03,2.408e+03,1.234e+04
181.1,6.891e+03,1.849e+03,2.373e+03,1.111e+04
182.6,7.011e+03,1.643e+03,2.416e+03,1.107e+04
184.2,8.005e+03,1.463e+03,2.387e+03,1.186e+04
185.7,9.184e+03,1.237e+03,2.279e+03,1.270e+04
187.2,1.084e+04,1.034e+03,2.174e+03,1.405e+04
188.8,1.248e+04,1.023e+03,2.145e+03,1.565e+04
190.3,1.305e+04,1.151e+03,2.216e+03,1.641e+04
191.8,1.443e+04,1.499e+03,2.356e+03,1.829e+04
193.4,1.712e+04,1.771e+03,2.300e+03,2.119e+04
194.9,1.881e+04,2.165e+03,2.320e+03,2.330e+04
196.5,2.023e+04,2.779e+03,2.550e+03,2.556e+04
198.0,2.347e+04,3.325e+03,2.846e+03,2.964e+04
199.5,2.844e+04,3.932e+03,3.059e+03,3.543e+04
