freq,psd_x,psd_y,psd_z,psd_xyz
58.2,2.820e+05,1.519e+05,1.223e+03,4.351e+05
59.7,3.325e+05,2.289e+05,1.502e+03,5.630e+05
61.2,4.030e+05,3.214e+05,1.871e+03,7.263e+05
62.8,5.022e+05,4.098e+05,2.360e+03,9.144e+05
64.3,6.149e+05,4.713e+05,2.791e+03,1.089e+06
65.8,7.725e+05,5.269e+05,2.871e+03,1.302e+06
67.4,1.023e+06,6.102e+05,3.002e+03,1.637e+06
68.9,1.336e+06,7.330e+05,3.434e+03,2.072e+06
70.4,1.638e+06,9.044e+05,4.421e+03,2.547e+06
71.9,1.942e+06,1.145e+06,7.713e+03,3.095e+06
73.5,2.337e+06,1.493e+06,1.489e+04,3.845e+06
75.0,2.742e+06,1.826e+06,2.717e+04,4.594e+06
76.5,3.095e+06,2.072e+06,4.202e+04,5.209e+06
78.1,3.199e+06,2.073e+06,5.168e+04,5.324e+06
79.6,3.224e+06,2.021e+06,5.747e+04,5.303e+06
81.1,3.209e+06,1.950e+06,6.514e+04,5.224e+06
82.7,3.080e+06,1.812e+06,6.824e+04,4.960e+06
84.2,2.899e+06,1.651e+06,6.932e+04,4.620e+06
85.7,2.642e+06,1.473e+06,7.504e+04,4.190e+06
87.3,2.324e+06,1.291e+06,8.514e+04,3.700e+06
88.8,2.056e+06,1.122e+06,8.782e+04,3.266e+06
90.3,1.814e+06,9.645e+05,8.218e+04,2.860e+06
91.8,1.558e+06,8.182e+05,6.969e+04,2.446e+06
93.4,1.357e+06,7.189e+05,5.075e+04,2.126e+06
94.9,1.236e+06,6.791e+05,3.793e+04,1.953e+06
96.4,1.119e+06,6.530e+05,2.996e+04,1.802e+06
98.0,9.788e+05,6.081e+05,2.529e+04,1.612e+06
99.5,8.794e+05,5.651e+05,2.456e+04,1.469e+06
101.0,8.026e+05,5.044e+05,2.915e+04,1.336e+06
102.6,7.355e+05,4.460e+05,2.309e+04,1.205e+06
104.1,6.807e+05,3.975e+05,1.419e+04,1.092e+06
105.6,6.304e+05,3.563e+05,1.557e+04,1.002e+06
107.2,5.876e+05,3.209e+05,1.879e+04,9.273e+05
108.7,5.503e+05,2.911e+05,2.243e+04,8.638e+05
110.2,5.121e+05,2.663e+05,2.733e+04,8.058e+05
111.8,4.627e+05,2.385e+05,3.428e+04,7.354e+05
113.3,4.081e+05,2.089e+05,4.224e+04,6.592e+05
114.8,3.838e+05,2.002e+05,4.459e+04,6.286e+05
116.3,3.739e+05,1.971e+05,4.195e+04,6.129e+05
117.9,3.659e+05,1.917e+05,3.884e+04,5.964e+05
119.4,3.603e+05,1.885e+05,3.696e+04,5.857e+05
120.9,3.547e+05,1.850e+05,3.947e+04,5.792e+05
122.5,3.486e+05,1.783e+05,4.163e+04,5.686e+05
124.0,3.510e+05,1.750e+05,4.475e+04,5.707e+05
125.5,3.484e+05,1.691e+05,5.119e+04,5.688e+05
127.1,3.415e+05,1.619e+05,5.864e+04,5.620e+05
128.6,3.336e+05,1.554e+05,6.295e+04,5.519e+05
130.1,3.179e+05,1.455e+05,6.112e+04,5.245e+05
131.7,2.597e+05,1.174e+05,6.096e+04,4.381e+05
133.2,9.668e+04,4.495e+04,5.998e+04,2.016e+05
134.7,7.748e+03,5.436e+03,5.856e+04,7.174e+04
136.2,4.438e+03,3.525e+03,5.866e+04,6.662e+04
137.8,4.303e+03,3.539e+03,6.139e+04,6.923e+04
139.3,4.173e+03,3.361e+03,6.434e+04,7.187e+04
140.8,4.045e+03,2.869e+03,6.529e+04,7.220e+04
142.4,3.985e+03,2.508e+03,6.392e+04,7.041e+04
143.9,4.256e+03,2.845e+03,6.210e+04,6.921e+04
145.4,4.676e+03,3.617e+03,5.560e+04,6.389e+04
147.0,4.739e+03,4.130e+03,4.799e+04,5.686e+04
148.5,4.544e+03,4.724e+03,3.771e+04,4.697e+04
150.0,4.516e+03,4.973e+03,2.474e+04,3.423e+04
151.6,4.532e+03,4.807e+03,1.580e+04,2.514e+04
153.1,4.701e+03,4.480e+03,1.067e+04,1.985e+04
154.6,5.423e+03,4.935e+03,7.706e+03,1.806e+04
156.1,5.966e+03,4.963e+03,5.415e+03,1.634e+04
157.7,6.193e+03,4.639e+03,4.440e+03,1.527e+04
159.2,6.284e+03,4.816e+03,3.395e+03,1.449e+04
160.7,6.314e+03,4.818e+03,2.956e+03,1.409e+04
162.3,6.456e+03,4.919e+03,3.052e+03,1.443e+04
163.8,6.543e+03,4.637e+03,2.841e+03,1.402e+04
165.3,6.856e+03,4.446e+03,2.641e+03,1.394e+04
166.9,7.157e+03,4.353e+03,2.563e+03,1.407e+04
168.4,6.900e+03,4.223e+03,2.619e+03,1.374e+04
169.9,6.310e+03,4.011e+03,2.866e+03,1.319e+04
171.5,5.999e+03,4.084e+03,3.423e+03,1.351e+04
173.0,5.484e+03,3.891e+03,4.144e+03,1.352e+04
174.5,4.985e+03,3.737e+03,5.017e+03,1.374e+04
176.0,4.916e+03,3.748e+03,5.796e+03,1.446e+04
177.6,5.183e+03,3.856e+03,7.261e+03,1.630e+04
179.1,6.058e+03,4.572e+03,1.026e+04,2.089e+04
180.6,6.243e+03,4.926e+03,1.303e+04,2.420e+04
182.2,5.816e+03,4.634e+03,1.643e+04,2.688e+04
183.7,5.415e+03,4.378e+03,2.114e+04,3.093e+04
185.2,5.466e+03,4.136e+03,2.441e+04,3.401e+04
186.8,5.788e+03,3.801e+03,2.509e+04,3.468e+04
188.3,5.910e+03,3.770e+03,2.531e+04,3.499e+04
189.8,6.378e+03,3.424e+03,2.503e+04,3.483e+04
191.4,6.888e+03,3.212e+03,2.533e+04,3.543e+04
192.9,7.845e+03,3.436e+03,2.659e+04,3.787e+04
194.4,9.876e+03,4.107e+03,2.738e+04,4.137e+04
195.9,1.072e+04,4.440e+03,2.643e+04,4.159e+04
197.5,1.060e+04,4.632e+03,2.417e+04,3.940e+04
199.0,1.037e+04,4.911e+03,2.169e+04,3.697e+04
