freq,psd_x,psd_y,psd_z,psd_xyz
55.1,2.040e+05,1.243e+05,1.060e+03,3.294e+05
56.6,2.341e+05,1.193e+05,1.233e+03,3.546e+05
58.2,2.698e+05,1.167e+05,1.354e+03,3.879e+05
59.7,3.280e+05,1.253e+05,1.467e+03,4.548e+05
61.2,4.029e+05,1.458e+05,1.637e+03,5.504e+05
62.8,4.918e+05,1.870e+05,2.074e+03,6.809e+05
64.3,5.953e+05,2.698e+05,2.622e+03,8.677e+05
65.8,7.044e+05,4.248e+05,3.319e+03,1.133e+06
67.3,7.709e+05,6.069e+05,4.095e+03,1.382e+06
68.9,8.636e+05,8.437e+05,5.037e+03,1.712e+06
70.4,1.073e+06,1.209e+06,6.973e+03,2.288e+06
71.9,1.402e+06,1.655e+06,1.214e+04,3.069e+06
73.5,1.912e+06,2.227e+06,2.263e+04,4.161e+06
75.0,2.605e+06,2.890e+06,3.390e+04,5.529e+06
76.5,3.485e+06,3.627e+06,4.065e+04,7.153e+06
78.1,4.171e+06,4.007e+06,3.484e+04,8.212e+06
79.6,4.024e+06,3.543e+06,2.550e+04,7.593e+06
81.1,3.397e+06,2.763e+06,2.391e+04,6.184e+06
82.6,2.989e+06,2.248e+06,2.589e+04,5.263e+06
84.2,2.573e+06,1.811e+06,2.035e+04,4.405e+06
85.7,2.224e+06,1.493e+06,1.686e+04,3.734e+06
87.2,2.012e+06,1.289e+06,1.733e+04,3.319e+06
88.8,1.923e+06,1.176e+06,2.088e+04,3.119e+06
90.3,1.754e+06,1.015e+06,2.436e+04,2.793e+06
91.8,1.523e+06,8.422e+05,2.818e+04,2.394e+06
93.4,1.343e+06,7.257e+05,3.065e+04,2.099e+06
94.9,1.216e+06,6.837e+05,2.619e+04,1.926e+06
96.4,1.104e+06,6.442e+05,1.802e+04,1.766e+06
98.0,1.004e+06,5.827e+05,1.110e+04,1.598e+06
99.5,9.067e+05,5.138e+05,1.133e+04,1.432e+06
101.0,8.182e+05,4.527e+05,1.547e+04,1.286e+06
102.5,7.403e+05,3.998e+05,1.982e+04,1.160e+06
104.1,6.325e+05,3.344e+05,2.396e+04,9.909e+05
105.6,5.189e+05,2.678e+05,2.789e+04,8.146e+05
107.1,4.710e+05,2.355e+05,3.191e+04,7.384e+05
108.7,4.400e+05,2.125e+05,3.524e+04,6.878e+05
110.2,4.152e+05,1.941e+05,3.704e+04,6.463e+05
111.7,3.919e+05,1.784e+05,3.761e+04,6.080e+05
113.3,3.718e+05,1.654e+05,3.888e+04,5.762e+05
114.8,3.596e+05,1.587e+05,3.823e+04,5.566e+05
116.3,3.509e+05,1.539e+05,3.362e+04,5.384e+05
117.9,3.452e+05,1.506e+05,2.958e+04,5.254e+05
119.4,3.389e+05,1.483e+05,3.236e+04,5.196e+05
120.9,3.335e+05,1.463e+05,4.164e+04,5.214e+05
122.4,3.235e+05,1.421e+05,5.857e+04,5.242e+05
124.0,3.184e+05,1.398e+05,7.990e+04,5.380e+05
125.5,3.193e+05,1.358e+05,8.680e+04,5.419e+05
127.0,3.202e+05,1.320e+05,8.497e+04,5.371e+05
128.6,3.169e+05,1.293e+05,8.404e+04,5.303e+05
130.1,3.147e+05,1.287e+05,8.139e+04,5.248e+05
131.6,3.012e+05,1.241e+05,7.868e+04,5.040e+05
133.2,1.596e+05,6.671e+04,7.234e+04,2.987e+05
134.7,1.636e+04,8.289e+03,6.148e+04,8.612e+04
136.2,3.057e+03,2.852e+03,5.413e+04,6.004e+04
137.7,2.732e+03,2.975e+03,5.004e+04,5.575e+04
139.3,2.682e+03,3.409e+03,4.236e+04,4.846e+04
140.8,2.807e+03,3.668e+03,3.440e+04,4.087e+04
142.3,3.021e+03,3.832e+03,2.776e+04,3.462e+04
143.9,3.295e+03,3.948e+03,2.134e+04,2.859e+04
145.4,3.540e+03,4.391e+03,1.591e+04,2.384e+04
146.9,3.909e+03,4.522e+03,1.278e+04,2.121e+04
148.5,4.573e+03,4.783e+03,1.109e+04,2.045e+04
150.0,5.564e+03,5.294e+03,9.157e+03,2.002e+04
151.5,5.658e+03,4.551e+03,8.242e+03,1.845e+04
153.1,5.119e+03,4.170e+03,8.411e+03,1.770e+04
154.6,4.594e+03,3.819e+03,7.722e+03,1.614e+04
156.1,3.627e+03,3.320e+03,8.172e+03,1.512e+04
157.6,2.948e+03,3.428e+03,1.080e+04,1.718e+04
159.2,3.025e+03,3.591e+03,1.615e+04,2.276e+04
160.7,4.135e+03,3.577e+03,2.406e+04,3.177e+04
162.2,5.706e+03,4.400e+03,2.651e+04,3.662e+04
163.8,4.570e+03,3.574e+03,1.167e+04,1.981e+04
165.3,3.769e+03,2.654e+03,6.623e+03,1.305e+04
166.8,3.764e+03,2.417e+03,5.497e+03,1.168e+04
168.4,3.840e+03,2.684e+03,5.635e+03,1.216e+04
169.9,4.093e+03,2.614e+03,5.783e+03,1.249e+04
171.4,5.314e+03,2.864e+03,6.288e+03,1.447e+04
173.0,6.911e+03,3.308e+03,6.012e+03,1.623e+04
174.5,6.722e+03,3.315e+03,6.501e+03,1.654e+04
176.0,5.255e+03,3.060e+03,5.921e+03,1.424e+04
177.5,4.821e+03,3.129e+03,3.467e+03,1.142e+04
179.1,4.609e+03,3.231e+03,2.711e+03,1.055e+04
180.6,4.263e+03,3.098e+03,2.635e+03,9.995e+03
182.1,4.047e+03,3.170e+03,2.373e+03,9.591e+03
183.7,3.945e+03,3.146e+03,2.295e+03,9.387e+03
185.2,3.871e+03,3.362e+03,2.461e+03,9.694e+03
186.7,3.990e+03,3.458e+03,2.747e+03,1.020e+04
188.3,4.338e+03,3.098e+03,2.890e+03,1.033e+04
189.8,4.465e+03,3.276e+03,2.723e+03,1.046e+04
191.3,4.551e+03,3.374e+03,2.736e+03,1.066e+04
192.8,4.511e+03,3.267e+03,4.305e+03,1.208e+04
194.4,4.293e+03,3.238e+03,6.929e+03,1.446e+04
195.9,3.837e+03,3.106e+03,1.093e+04,1.787e+04
197.4,3.570e+03,3.196e+03,1.598e+04,2.274e+04
199.0,3.400e+03,3.024e+03,1.945e+04,2.588e+04
