freq,psd_x,psd_y,psd_z,psd_xyz
127.0,2.101e+05,1.029e+05,2.853e+04,3.416e+05
128.6,2.052e+05,9.865e+04,2.814e+04,3.319e+05
130.1,1.962e+05,9.270e+04,2.614e+04,3.150e+05
131.6,1.629e+05,7.620e+04,2.498e+04,2.641e+05
133.2,6.329e+04,3.070e+04,2.119e+04,1.152e+05
134.7,4.506e+03,4.564e+03,1.791e+04,2.698e+04
136.2,2.068e+03,3.619e+03,1.595e+04,2.164e+04
137.8,2.226e+03,3.433e+03,1.274e+04,1.840e+04
139.3,2.342e+03,3.043e+03,9.159e+03,1.454e+04
140.8,2.277e+03,2.455e+03,6.504e+03,1.124e+04
142.4,2.209e+03,2.161e+03,5.752e+03,1.012e+04
143.9,2.349e+03,2.300e+03,1.084e+04,1.549e+04
145.4,2.792e+03,2.910e+03,2.269e+04,2.839e+04
146.9,3.916e+03,4.442e+03,2.253e+04,3.089e+04
148.5,5.366e+03,6.798e+03,1.971e+04,3.187e+04
150.0,5.005e+03,6.022e+03,9.610e+03,2.064e+04
151.5,3.459e+03,3.924e+03,2.984e+03,1.037e+04
153.1,2.865e+03,3.159e+03,1.487e+03,7.511e+03
154.6,3.102e+03,3.243e+03,9.950e+02,7.340e+03
156.1,3.061e+03,2.787e+03,8.292e+02,6.677e+03
157.7,2.849e+03,2.203e+03,1.356e+03,6.408e+03
159.2,2.747e+03,1.894e+03,2.334e+03,6.975e+03
160.7,2.350e+03,2.036e+03,5.123e+03,9.509e+03
162.2,2.038e+03,2.007e+03,5.735e+03,9.780e+03
163.8,1.873e+03,2.001e+03,4.584e+03,8.459e+03
165.3,2.428e+03,2.335e+03,2.101e+03,6.865e+03
166.8,2.777e+03,2.574e+03,1.717e+03,7.068e+03
168.4,2.574e+03,2.497e+03,1.925e+03,6.997e+03
169.9,2.527e+03,2.898e+03,2.232e+03,7.656e+03
171.4,2.488e+03,2.806e+03,2.309e+03,7.603e+03
173.0,2.616e+03,2.517e+03,2.147e+03,7.280e+03
174.5,2.910e+03,2.616e+03,2.324e+03,7.850e+03
176.0,3.080e+03,2.774e+03,2.498e+03,8.353e+03
177.6,3.273e+03,3.150e+03,2.950e+03,9.372e+03
179.1,3.689e+03,3.426e+03,3.758e+03,1.087e+04
180.6,3.635e+03,3.383e+03,4.824e+03,1.184e+04
182.1,3.278e+03,3.302e+03,5.633e+03,1.221e+04
183.7,2.996e+03,3.140e+03,6.251e+03,1.239e+04
185.2,2.837e+03,3.043e+03,7.195e+03,1.308e+04
186.7,2.686e+03,2.872e+03,7.800e+03,1.336e+04
188.3,2.602e+03,2.541e+03,7.545e+03,1.269e+04
189.8,2.636e+03,2.493e+03,6.976e+03,1.210e+04
191.3,2.619e+03,2.544e+03,5.925e+03,1.109e+04
192.9,2.851e+03,2.935e+03,4.872e+03,1.066e+04
194.4,3.816e+03,3.633e+03,4.667e+03,1.212e+04
195.9,4.415e+03,3.654e+03,4.546e+03,1.262e+04
197.5,4.429e+03,3.556e+03,4.427e+03,1.241e+04
199.0,4.348e+03,3.449e+03,4.561e+03,1.236e+04
