freq,psd_x,psd_y,psd_z,psd_xyz
101.0,1.791e+04,8.349e+03,4.266e+05,4.529e+05
102.6,1.590e+04,6.510e+03,4.316e+05,4.540e+05
104.1,1.392e+04,5.603e+03,4.280e+05,4.475e+05
105.6,1.149e+04,5.212e+03,4.407e+05,4.574e+05
107.1,9.504e+03,5.143e+03,4.523e+05,4.669e+05
108.7,7.931e+03,5.087e+03,4.767e+05,4.897e+05
110.2,6.344e+03,5.035e+03,5.037e+05,5.150e+05
111.7,5.034e+03,4.835e+03,5.273e+05,5.372e+05
113.3,4.024e+03,4.523e+03,5.758e+05,5.844e+05
114.8,3.849e+03,4.074e+03,6.156e+05,6.235e+05
116.3,3.602e+03,3.922e+03,6.582e+05,6.657e+05
117.9,3.283e+03,3.824e+03,7.304e+05,7.375e+05
119.4,2.888e+03,3.839e+03,8.556e+05,8.623e+05
120.9,2.304e+03,3.824e+03,1.017e+06,1.023e+06
122.5,2.012e+03,3.907e+03,1.161e+06,1.167e+06
124.0,1.949e+03,4.115e+03,1.341e+06,1.347e+06
125.5,1.720e+03,4.933e+03,1.566e+06,1.573e+06
127.0,1.439e+03,6.285e+03,1.846e+06,1.854e+06
128.6,1.413e+03,7.645e+03,2.177e+06,2.186e+06
130.1,1.457e+03,8.491e+03,2.555e+06,2.565e+06
131.6,1.225e+03,7.620e+03,2.577e+06,2.586e+06
133.2,5.374e+02,3.493e+03,1.075e+06,1.079e+06
134.7,2.228e+02,1.371e+03,9.542e+04,9.701e+04
136.2,2.941e+02,1.577e+03,5.947e+04,6.134e+04
137.8,4.346e+02,2.098e+03,6.389e+04,6.642e+04
139.3,6.097e+02,2.844e+03,6.644e+04,6.990e+04
140.8,6.403e+02,3.463e+03,6.876e+04,7.286e+04
142.4,5.098e+02,4.023e+03,7.116e+04,7.569e+04
143.9,3.604e+02,4.289e+03,7.433e+04,7.898e+04
145.4,4.818e+02,4.881e+03,6.896e+04,7.432e+04
146.9,1.364e+03,6.175e+03,6.957e+04,7.711e+04
148.5,2.099e+03,6.630e+03,8.866e+04,9.738e+04
150.0,7.262e+02,4.715e+03,1.072e+05,1.127e+05
151.5,1.830e+02,3.477e+03,1.080e+05,1.117e+05
153.1,1.553e+02,2.674e+03,9.354e+04,9.637e+04
154.6,1.332e+02,2.085e+03,7.636e+04,7.858e+04
156.1,1.137e+02,1.526e+03,5.916e+04,6.080e+04
157.7,1.228e+02,1.133e+03,4.675e+04,4.800e+04
159.2,1.661e+02,8.802e+02,3.434e+04,3.539e+04
160.7,2.101e+02,9.089e+02,2.700e+04,2.811e+04
162.3,1.862e+02,7.784e+02,3.172e+04,3.268e+04
163.8,2.267e+02,8.980e+02,2.960e+04,3.072e+04
165.3,1.623e+02,8.411e+02,2.344e+04,2.444e+04
166.8,1.052e+02,7.637e+02,2.114e+04,2.201e+04
168.4,1.057e+02,8.089e+02,1.952e+04,2.043e+04
169.9,1.165e+02,9.066e+02,1.673e+04,1.776e+04
171.4,1.250e+02,9.511e+02,1.598e+04,1.706e+04
173.0,1.253e+02,8.817e+02,1.582e+04,1.683e+04
174.5,1.523e+02,7.588e+02,1.451e+04,1.542e+04
176.0,1.685e+02,7.710e+02,1.329e+04,1.423e+04
177.6,1.797e+02,8.286e+02,1.380e+04,1.480e+04
179.1,1.731e+02,9.390e+02,1.663e+04,1.774e+04
180.6,1.624e+02,1.092e+03,1.780e+04,1.905e+04
182.2,1.610e+02,1.214e+03,1.741e+04,1.878e+04
183.7,1.752e+02,1.379e+03,1.716e+04,1.871e+04
185.2,1.943e+02,1.516e+03,1.651e+04,1.822e+04
186.7,2.201e+02,1.524e+03,1.570e+04,1.744e+04
188.3,2.232e+02,1.433e+03,1.795e+04,1.960e+04
189.8,2.132e+02,1.419e+03,1.974e+04,2.138e+04
191.3,2.289e+02,1.431e+03,1.903e+04,2.069e+04
192.9,2.453e+02,1.587e+03,2.035e+04,2.218e+04
194.4,2.915e+02,1.565e+03,2.593e+04,2.779e+04
195.9,3.861e+02,1.343e+03,2.760e+04,2.933e+04
197.5,4.519e+02,1.246e+03,2.729e+04,2.899e+04
199.0,4.515e+02,1.334e+03,2.709e+04,2.887e+04
