freq,psd_x,psd_y,psd_z,psd_xyz
113.2,1.075e+04,3.081e+03,3.015e+05,3.153e+05
114.8,1.054e+04,2.567e+03,3.335e+05,3.466e+05
116.3,1.056e+04,2.253e+03,3.780e+05,3.908e+05
117.8,1.074e+04,2.308e+03,4.595e+05,4.725e+05
119.4,1.121e+04,2.517e+03,5.742e+05,5.879e+05
120.9,1.171e+04,2.760e+03,6.959e+05,7.103e+05
122.4,1.168e+04,2.940e+03,8.397e+05,8.543e+05
123.9,1.177e+04,3.514e+03,1.014e+06,1.029e+06
125.5,1.215e+04,4.692e+03,1.220e+06,1.237e+06
127.0,1.354e+04,7.118e+03,1.488e+06,1.509e+06
128.5,1.607e+04,1.111e+04,1.732e+06,1.759e+06
130.1,1.747e+04,1.552e+04,1.959e+06,1.992e+06
131.6,1.602e+04,1.843e+04,2.001e+06,2.036e+06
133.1,8.051e+03,1.072e+04,9.673e+05,9.861e+05
134.7,2.468e+03,3.881e+03,1.641e+05,1.705e+05
136.2,1.683e+03,3.516e+03,1.178e+05,1.230e+05
137.7,1.280e+03,3.643e+03,1.162e+05,1.212e+05
139.3,1.005e+03,3.975e+03,1.151e+05,1.200e+05
140.8,9.250e+02,4.204e+03,1.183e+05,1.235e+05
142.3,8.483e+02,4.231e+03,1.193e+05,1.243e+05
143.8,7.364e+02,4.269e+03,1.259e+05,1.309e+05
145.4,6.817e+02,4.120e+03,1.315e+05,1.363e+05
146.9,6.347e+02,3.652e+03,1.239e+05,1.282e+05
148.4,6.067e+02,3.151e+03,1.065e+05,1.103e+05
150.0,5.844e+02,2.882e+03,1.048e+05,1.083e+05
151.5,4.754e+02,2.698e+03,9.881e+04,1.020e+05
153.0,4.490e+02,2.628e+03,8.664e+04,8.971e+04
154.6,4.405e+02,2.472e+03,7.845e+04,8.137e+04
156.1,5.057e+02,2.419e+03,6.939e+04,7.232e+04
157.6,7.912e+02,2.878e+03,5.203e+04,5.570e+04
159.1,8.315e+02,3.236e+03,4.644e+04,5.051e+04
160.7,3.673e+02,2.334e+03,5.811e+04,6.081e+04
162.2,1.312e+02,1.610e+03,4.256e+04,4.430e+04
163.7,1.504e+02,1.399e+03,2.924e+04,3.079e+04
165.3,2.732e+02,1.417e+03,1.977e+04,2.146e+04
166.8,3.591e+02,1.252e+03,1.819e+04,1.980e+04
168.3,4.095e+02,1.131e+03,1.856e+04,2.010e+04
169.9,4.511e+02,1.039e+03,1.871e+04,2.020e+04
171.4,5.564e+02,1.056e+03,2.144e+04,2.305e+04
172.9,6.667e+02,1.229e+03,2.549e+04,2.738e+04
174.4,6.222e+02,1.568e+03,2.195e+04,2.414e+04
176.0,4.915e+02,2.055e+03,1.995e+04,2.249e+04
177.5,4.336e+02,1.872e+03,2.257e+04,2.487e+04
179.0,4.695e+02,1.008e+03,1.872e+04,2.020e+04
180.6,4.756e+02,9.492e+02,1.632e+04,1.775e+04
182.1,4.725e+02,1.093e+03,1.570e+04,1.727e+04
183.6,5.309e+02,1.280e+03,1.682e+04,1.863e+04
185.2,5.506e+02,1.494e+03,1.730e+04,1.934e+04
186.7,5.067e+02,1.768e+03,1.780e+04,2.008e+04
188.2,4.259e+02,1.989e+03,1.746e+04,1.987e+04
189.7,3.347e+02,2.279e+03,1.724e+04,1.985e+04
191.3,2.592e+02,2.508e+03,1.836e+04,2.113e+04
192.8,2.239e+02,3.031e+03,1.974e+04,2.300e+04
194.3,2.197e+02,3.683e+03,2.047e+04,2.438e+04
195.9,2.306e+02,4.067e+03,2.121e+04,2.550e+04
197.4,1.938e+02,4.545e+03,2.227e+04,2.701e+04
198.9,2.038e+02,4.294e+03,2.351e+04,2.801e+04
