freq,psd_x,psd_y,psd_z,psd_xyz
161.3,1.610e+04,1.493e+03,9.900e+01,1.769e+04
162.8,1.408e+04,1.357e+03,1.006e+02,1.553e+04
164.3,1.457e+04,1.323e+03,1.083e+02,1.600e+04
165.9,1.644e+04,1.285e+03,1.215e+02,1.785e+04
167.4,1.780e+04,1.205e+03,1.066e+02,1.912e+04
168.9,2.041e+04,1.081e+03,8.885e+01,2.158e+04
170.5,2.594e+04,1.012e+03,8.649e+01,2.704e+04
172.0,3.460e+04,9.729e+02,9.738e+01,3.567e+04
173.5,3.754e+04,9.292e+02,1.092e+02,3.858e+04
175.1,3.537e+04,9.277e+02,1.180e+02,3.641e+04
176.6,3.530e+04,9.799e+02,1.345e+02,3.641e+04
178.2,3.471e+04,9.426e+02,1.421e+02,3.579e+04
179.7,3.444e+04,9.202e+02,1.503e+02,3.551e+04
181.2,3.497e+04,8.959e+02,1.686e+02,3.604e+04
182.8,3.588e+04,9.183e+02,1.855e+02,3.698e+04
184.3,3.289e+04,8.977e+02,1.643e+02,3.395e+04
185.8,3.160e+04,9.283e+02,1.457e+02,3.268e+04
187.4,3.226e+04,1.037e+03,1.446e+02,3.344e+04
188.9,3.306e+04,1.171e+03,1.350e+02,3.436e+04
190.4,3.380e+04,1.316e+03,1.396e+02,3.526e+04
192.0,3.414e+04,1.456e+03,1.326e+02,3.573e+04
193.5,3.612e+04,1.651e+03,1.526e+02,3.792e+04
195.0,3.809e+04,1.920e+03,1.528e+02,4.016e+04
196.6,3.943e+04,2.272e+03,1.358e+02,4.183e+04
198.1,4.121e+04,2.566e+03,1.391e+02,4.391e+04
199.7,4.336e+04,2.420e+03,1.409e+02,4.593e+04
