freq,psd_x,psd_y,psd_z,psd_xyz
159.2,8.327e+03,1.569e+03,6.217e+04,7.206e+04
160.8,7.459e+03,1.445e+03,5.402e+04,6.292e+04
162.3,6.803e+03,1.389e+03,4.969e+04,5.788e+04
163.8,6.090e+03,1.381e+03,5.205e+04,5.952e+04
165.4,6.354e+03,1.548e+03,5.646e+04,6.436e+04
166.9,7.502e+03,1.726e+03,3.457e+04,4.379e+04
168.4,7.894e+03,1.472e+03,2.613e+04,3.550e+04
170.0,7.432e+03,1.089e+03,3.268e+04,4.120e+04
171.5,6.823e+03,9.476e+02,2.858e+04,3.635e+04
173.0,6.430e+03,8.877e+02,2.284e+04,3.015e+04
174.6,6.140e+03,8.104e+02,1.618e+04,2.313e+04
176.1,5.954e+03,7.681e+02,1.173e+04,1.845e+04
177.6,6.407e+03,7.629e+02,8.746e+03,1.592e+04
179.2,7.995e+03,8.934e+02,6.421e+03,1.531e+04
180.7,7.961e+03,8.140e+02,3.843e+03,1.262e+04
182.2,6.834e+03,7.248e+02,2.664e+03,1.022e+04
183.7,5.768e+03,7.253e+02,2.470e+03,8.964e+03
185.3,4.913e+03,6.881e+02,1.671e+03,7.273e+03
186.8,4.458e+03,6.174e+02,1.608e+03,6.683e+03
188.3,4.349e+03,5.733e+02,1.875e+03,6.798e+03
189.9,4.549e+03,6.435e+02,2.138e+03,7.331e+03
191.4,5.056e+03,7.567e+02,2.441e+03,8.254e+03
192.9,6.451e+03,9.906e+02,2.632e+03,1.007e+04
194.5,8.853e+03,1.364e+03,2.847e+03,1.306e+04
196.0,9.840e+03,1.653e+03,3.284e+03,1.478e+04
197.5,1.018e+04,1.812e+03,3.582e+03,1.557e+04
199.1,1.107e+04,2.088e+03,3.779e+03,1.694e+04
