freq,psd_x,psd_y,psd_z,psd_xyz
129.0,3.977e+05,2.252e+04,3.010e+05,7.213e+05
130.5,3.772e+05,2.067e+04,2.984e+05,6.963e+05
132.1,2.902e+05,1.569e+04,2.269e+05,5.329e+05
133.6,8.938e+04,5.201e+03,7.581e+04,1.704e+05
135.1,1.151e+04,1.217e+03,2.105e+04,3.377e+04
136.6,9.888e+03,1.137e+03,1.735e+04,2.837e+04
138.1,9.588e+03,1.160e+03,1.129e+04,2.204e+04
139.7,9.438e+03,1.078e+03,1.261e+04,2.313e+04
141.2,9.288e+03,1.099e+03,1.796e+04,2.834e+04
142.7,8.773e+03,1.289e+03,2.918e+04,3.924e+04
144.2,8.655e+03,1.395e+03,2.474e+04,3.479e+04
145.7,9.504e+03,1.346e+03,1.171e+04,2.256e+04
147.2,1.064e+04,1.353e+03,6.847e+03,1.884e+04
148.8,1.202e+04,1.456e+03,2.338e+04,3.685e+04
150.3,1.480e+04,1.396e+03,5.348e+04,6.968e+04
151.8,1.581e+04,1.212e+03,4.423e+04,6.126e+04
153.3,1.584e+04,1.019e+03,2.981e+04,4.667e+04
154.8,1.501e+04,1.171e+03,2.192e+04,3.810e+04
156.3,1.338e+04,1.248e+03,1.664e+04,3.126e+04
157.9,1.192e+04,1.167e+03,1.406e+04,2.715e+04
159.4,1.061e+04,1.150e+03,1.239e+04,2.415e+04
160.9,9.129e+03,1.301e+03,1.452e+04,2.495e+04
162.4,8.068e+03,1.491e+03,1.552e+04,2.508e+04
163.9,7.974e+03,1.523e+03,1.429e+04,2.379e+04
165.5,8.984e+03,1.573e+03,1.421e+04,2.477e+04
167.0,9.649e+03,1.610e+03,1.454e+04,2.580e+04
168.5,9.124e+03,1.559e+03,1.428e+04,2.497e+04
170.0,8.673e+03,1.392e+03,1.362e+04,2.369e+04
171.5,8.338e+03,1.331e+03,1.277e+04,2.244e+04
173.0,7.702e+03,1.264e+03,9.845e+03,1.881e+04
174.6,7.008e+03,1.178e+03,5.988e+03,1.417e+04
176.1,6.581e+03,1.015e+03,4.235e+03,1.183e+04
177.6,6.884e+03,9.316e+02,3.528e+03,1.134e+04
179.1,8.931e+03,9.926e+02,3.169e+03,1.309e+04
180.6,1.007e+04,1.046e+03,2.598e+03,1.372e+04
182.2,1.019e+04,1.109e+03,1.961e+03,1.326e+04
183.7,9.896e+03,1.101e+03,1.699e+03,1.270e+04
185.2,9.646e+03,1.112e+03,1.623e+03,1.238e+04
186.7,9.618e+03,1.215e+03,1.545e+03,1.238e+04
188.2,9.893e+03,1.418e+03,1.511e+03,1.282e+04
189.7,1.044e+04,1.450e+03,1.539e+03,1.343e+04
191.3,1.091e+04,1.766e+03,1.739e+03,1.442e+04
192.8,1.231e+04,2.186e+03,1.887e+03,1.639e+04
194.3,1.499e+04,2.772e+03,1.547e+03,1.931e+04
195.8,1.655e+04,3.242e+03,1.107e+03,2.090e+04
197.3,1.692e+04,3.498e+03,1.037e+03,2.145e+04
198.9,1.689e+04,3.877e+03,1.328e+03,2.210e+04
