freq,psd_x,psd_y,psd_z,psd_xyz
64.3,1.293e+04,8.815e+03,2.413e+05,2.630e+05
65.8,1.593e+04,1.056e+04,2.824e+05,3.089e+05
67.4,2.669e+04,1.625e+04,3.325e+05,3.755e+05
68.9,4.195e+04,2.319e+04,3.880e+05,4.532e+05
70.4,3.837e+04,1.931e+04,4.669e+05,5.246e+05
72.0,3.062e+04,1.360e+04,5.943e+05,6.385e+05
73.5,2.698e+04,1.044e+04,8.144e+05,8.518e+05
75.0,2.045e+04,6.663e+03,1.055e+06,1.082e+06
76.6,1.369e+04,4.013e+03,1.171e+06,1.189e+06
78.1,8.643e+03,2.796e+03,1.135e+06,1.146e+06
79.6,6.357e+03,2.163e+03,9.482e+05,9.567e+05
81.1,8.728e+03,2.140e+03,6.678e+05,6.787e+05
82.7,1.204e+04,2.118e+03,4.435e+05,4.576e+05
84.2,1.173e+04,1.801e+03,3.080e+05,3.215e+05
85.7,1.421e+04,1.934e+03,2.016e+05,2.177e+05
87.3,1.493e+04,1.936e+03,1.382e+05,1.551e+05
88.8,1.377e+04,1.646e+03,1.134e+05,1.288e+05
90.3,1.399e+04,1.499e+03,1.142e+05,1.297e+05
91.9,1.467e+04,1.323e+03,1.445e+05,1.605e+05
93.4,1.545e+04,1.272e+03,2.171e+05,2.338e+05
94.9,1.777e+04,1.347e+03,3.117e+05,3.308e+05
96.5,2.170e+04,1.433e+03,4.105e+05,4.336e+05
98.0,2.363e+04,1.471e+03,5.074e+05,5.325e+05
99.5,2.510e+04,1.491e+03,5.842e+05,6.108e+05
101.1,2.703e+04,1.560e+03,6.320e+05,6.606e+05
102.6,2.662e+04,1.417e+03,6.704e+05,6.985e+05
104.1,2.407e+04,1.057e+03,7.186e+05,7.438e+05
105.6,2.084e+04,7.269e+02,7.766e+05,7.981e+05
107.2,1.806e+04,4.665e+02,8.398e+05,8.584e+05
108.7,1.675e+04,3.312e+02,9.328e+05,9.499e+05
110.2,1.784e+04,3.403e+02,1.105e+06,1.123e+06
111.8,1.806e+04,3.205e+02,1.318e+06,1.337e+06
113.3,1.705e+04,2.519e+02,1.487e+06,1.504e+06
114.8,1.484e+04,2.663e+02,1.668e+06,1.684e+06
116.4,1.151e+04,3.159e+02,1.849e+06,1.861e+06
117.9,9.750e+03,3.053e+02,2.025e+06,2.035e+06
119.4,1.169e+04,3.053e+02,2.271e+06,2.283e+06
121.0,1.547e+04,3.938e+02,2.624e+06,2.640e+06
122.5,1.906e+04,5.930e+02,3.079e+06,3.098e+06
124.0,2.088e+04,8.572e+02,3.689e+06,3.711e+06
125.6,1.958e+04,1.071e+03,4.369e+06,4.390e+06
127.1,1.581e+04,1.280e+03,5.103e+06,5.120e+06
128.6,1.119e+04,1.612e+03,5.855e+06,5.867e+06
130.1,6.750e+03,2.030e+03,6.171e+06,6.180e+06
131.7,3.907e+03,2.355e+03,5.173e+06,5.179e+06
133.2,2.083e+03,1.433e+03,2.349e+06,2.353e+06
134.7,1.502e+03,5.238e+02,2.758e+05,2.779e+05
136.3,1.837e+03,6.425e+02,1.503e+05,1.528e+05
137.8,1.988e+03,7.632e+02,1.744e+05,1.772e+05
139.3,1.955e+03,8.372e+02,1.877e+05,1.905e+05
140.9,1.911e+03,8.127e+02,1.838e+05,1.866e+05
142.4,1.806e+03,7.272e+02,1.709e+05,1.734e+05
143.9,1.750e+03,6.925e+02,1.651e+05,1.676e+05
145.5,1.623e+03,5.907e+02,1.748e+05,1.770e+05
147.0,1.333e+03,4.178e+02,1.929e+05,1.947e+05
148.5,1.056e+03,3.488e+02,2.032e+05,2.046e+05
150.1,8.146e+02,3.197e+02,1.858e+05,1.870e+05
151.6,5.931e+02,3.630e+02,1.645e+05,1.654e+05
153.1,5.129e+02,4.110e+02,1.570e+05,1.579e+05
154.6,5.805e+02,4.554e+02,1.426e+05,1.436e+05
156.2,6.216e+02,4.798e+02,1.202e+05,1.213e+05
157.7,4.719e+02,4.162e+02,1.015e+05,1.024e+05
159.2,2.970e+02,3.897e+02,9.064e+04,9.133e+04
160.8,2.269e+02,4.176e+02,8.318e+04,8.382e+04
162.3,3.524e+02,4.544e+02,7.754e+04,7.835e+04
163.8,7.349e+02,5.431e+02,7.481e+04,7.609e+04
165.4,1.186e+03,5.876e+02,6.934e+04,7.111e+04
166.9,1.060e+03,5.999e+02,5.850e+04,6.016e+04
168.4,7.370e+02,5.919e+02,6.296e+04,6.429e+04
170.0,4.131e+02,5.279e+02,5.650e+04,5.744e+04
171.5,3.586e+02,5.278e+02,5.368e+04,5.457e+04
173.0,3.481e+02,5.072e+02,5.062e+04,5.147e+04
174.5,3.658e+02,4.933e+02,4.523e+04,4.609e+04
176.1,3.847e+02,5.469e+02,4.297e+04,4.390e+04
177.6,4.264e+02,5.946e+02,4.430e+04,4.532e+04
179.1,4.547e+02,6.509e+02,4.894e+04,5.005e+04
180.7,4.084e+02,7.056e+02,5.178e+04,5.289e+04
182.2,3.099e+02,8.502e+02,5.048e+04,5.164e+04
183.7,3.613e+02,1.142e+03,4.359e+04,4.509e+04
185.3,4.347e+02,1.547e+03,3.879e+04,4.077e+04
186.8,4.218e+02,1.693e+03,3.631e+04,3.843e+04
188.3,4.774e+02,1.461e+03,3.596e+04,3.790e+04
189.9,5.069e+02,1.578e+03,3.474e+04,3.682e+04
191.4,5.530e+02,1.716e+03,3.298e+04,3.525e+04
192.9,6.083e+02,1.981e+03,3.331e+04,3.590e+04
194.5,7.889e+02,2.311e+03,3.430e+04,3.740e+04
196.0,9.506e+02,2.622e+03,3.195e+04,3.553e+04
197.5,1.072e+03,2.951e+03,2.972e+04,3.374e+04
199.0,1.264e+03,3.215e+03,2.817e+04,3.265e+04
