freq,psd_x,psd_y,psd_z,psd_xyz
50.5,1.330e+05,1.393e+05,5.255e+02,2.729e+05
52.0,1.523e+05,1.266e+05,5.410e+02,2.795e+05
53.6,1.783e+05,1.187e+05,5.640e+02,2.976e+05
55.1,2.078e+05,1.132e+05,5.838e+02,3.216e+05
56.6,2.433e+05,1.101e+05,6.716e+02,3.541e+05
58.2,2.910e+05,1.125e+05,7.836e+02,4.044e+05
59.7,3.404e+05,1.187e+05,9.816e+02,4.602e+05
61.2,4.068e+05,1.344e+05,1.240e+03,5.424e+05
62.7,4.939e+05,1.689e+05,1.596e+03,6.643e+05
64.3,5.823e+05,2.266e+05,2.143e+03,8.110e+05
65.8,6.984e+05,3.097e+05,3.025e+03,1.011e+06
67.3,8.858e+05,4.290e+05,4.129e+03,1.319e+06
68.9,1.148e+06,5.932e+05,5.150e+03,1.747e+06
70.4,1.459e+06,7.981e+05,6.009e+03,2.263e+06
71.9,1.803e+06,1.058e+06,6.013e+03,2.866e+06
73.5,2.221e+06,1.406e+06,6.144e+03,3.634e+06
75.0,2.714e+06,1.772e+06,8.641e+03,4.495e+06
76.5,3.192e+06,2.066e+06,1.334e+04,5.271e+06
78.1,3.462e+06,2.133e+06,1.843e+04,5.613e+06
79.6,3.580e+06,2.065e+06,2.527e+04,5.670e+06
81.1,3.547e+06,1.886e+06,3.436e+04,5.467e+06
82.6,3.383e+06,1.671e+06,4.325e+04,5.097e+06
84.2,3.172e+06,1.478e+06,5.105e+04,4.701e+06
85.7,2.930e+06,1.317e+06,5.881e+04,4.305e+06
87.2,2.583e+06,1.128e+06,6.368e+04,3.774e+06
88.8,2.190e+06,9.309e+05,6.913e+04,3.190e+06
90.3,1.879e+06,7.813e+05,6.738e+04,2.727e+06
91.8,1.722e+06,6.880e+05,6.319e+04,2.473e+06
93.4,1.505e+06,5.718e+05,5.130e+04,2.128e+06
94.9,1.295e+06,4.749e+05,3.598e+04,1.806e+06
96.4,1.117e+06,4.149e+05,2.505e+04,1.557e+06
98.0,9.637e+05,3.810e+05,2.444e+04,1.369e+06
99.5,8.443e+05,3.522e+05,2.283e+04,1.219e+06
101.0,7.696e+05,3.456e+05,1.925e+04,1.134e+06
102.5,7.164e+05,3.379e+05,2.243e+04,1.077e+06
104.1,6.685e+05,3.079e+05,3.064e+04,1.007e+06
105.6,6.301e+05,2.767e+05,3.530e+04,9.421e+05
107.1,5.905e+05,2.509e+05,3.260e+04,8.740e+05
108.7,5.536e+05,2.289e+05,2.732e+04,8.098e+05
110.2,5.201e+05,2.113e+05,2.283e+04,7.542e+05
111.7,4.703e+05,1.927e+05,1.837e+04,6.813e+05
113.3,4.173e+05,1.750e+05,1.521e+04,6.075e+05
114.8,4.013e+05,1.729e+05,1.402e+04,5.883e+05
116.3,3.957e+05,1.749e+05,1.425e+04,5.848e+05
117.8,3.831e+05,1.724e+05,1.666e+04,5.722e+05
119.4,3.667e+05,1.679e+05,2.309e+04,5.577e+05
120.9,3.534e+05,1.665e+05,3.665e+04,5.566e+05
122.4,3.423e+05,1.658e+05,5.603e+04,5.641e+05
124.0,3.366e+05,1.669e+05,7.604e+04,5.795e+05
125.5,3.337e+05,1.641e+05,7.645e+04,5.742e+05
127.0,3.332e+05,1.593e+05,7.486e+04,5.673e+05
128.6,3.280e+05,1.530e+05,7.892e+04,5.599e+05
130.1,3.128e+05,1.426e+05,7.174e+04,5.271e+05
131.6,2.610e+05,1.172e+05,5.918e+04,4.374e+05
133.2,1.032e+05,4.759e+04,4.434e+04,1.951e+05
134.7,7.578e+03,5.728e+03,3.638e+04,4.968e+04
136.2,3.347e+03,3.628e+03,3.628e+04,4.326e+04
137.7,3.450e+03,3.859e+03,3.919e+04,4.650e+04
139.3,3.619e+03,4.234e+03,4.081e+04,4.866e+04
140.8,3.740e+03,3.994e+03,3.724e+04,4.498e+04
142.3,4.008e+03,3.797e+03,3.248e+04,4.029e+04
143.9,4.536e+03,3.969e+03,3.612e+04,4.462e+04
145.4,4.956e+03,4.838e+03,3.627e+04,4.607e+04
146.9,4.840e+03,5.589e+03,3.482e+04,4.525e+04
148.5,4.696e+03,5.341e+03,3.045e+04,4.049e+04
150.0,4.718e+03,5.368e+03,2.586e+04,3.594e+04
151.5,4.815e+03,4.694e+03,2.073e+04,3.024e+04
153.0,4.828e+03,4.438e+03,1.694e+04,2.620e+04
154.6,5.215e+03,4.849e+03,1.413e+04,2.419e+04
156.1,5.325e+03,5.024e+03,1.086e+04,2.120e+04
157.6,5.190e+03,4.972e+03,8.157e+03,1.832e+04
159.2,5.150e+03,4.541e+03,6.003e+03,1.569e+04
160.7,5.359e+03,4.561e+03,4.333e+03,1.425e+04
162.2,5.483e+03,4.377e+03,3.400e+03,1.326e+04
163.8,5.419e+03,4.057e+03,2.902e+03,1.238e+04
165.3,5.651e+03,4.066e+03,2.647e+03,1.236e+04
166.8,6.025e+03,4.619e+03,2.496e+03,1.314e+04
168.4,5.869e+03,4.270e+03,2.627e+03,1.277e+04
169.9,5.573e+03,3.706e+03,2.713e+03,1.199e+04
171.4,5.268e+03,3.620e+03,2.683e+03,1.157e+04
172.9,4.667e+03,3.328e+03,2.883e+03,1.088e+04
174.5,4.156e+03,3.279e+03,3.163e+03,1.060e+04
176.0,3.831e+03,3.067e+03,3.974e+03,1.087e+04
177.5,3.911e+03,3.258e+03,5.592e+03,1.276e+04
179.1,5.208e+03,4.001e+03,5.289e+03,1.450e+04
180.6,6.439e+03,4.389e+03,5.667e+03,1.650e+04
182.1,5.692e+03,3.701e+03,5.728e+03,1.512e+04
183.7,4.900e+03,3.502e+03,5.293e+03,1.370e+04
185.2,4.801e+03,3.694e+03,5.196e+03,1.369e+04
186.7,4.676e+03,3.812e+03,5.773e+03,1.426e+04
188.2,4.739e+03,3.622e+03,7.159e+03,1.552e+04
189.8,4.841e+03,3.596e+03,9.672e+03,1.811e+04
191.3,4.816e+03,3.559e+03,1.216e+04,2.054e+04
192.8,5.495e+03,3.684e+03,1.529e+04,2.447e+04
194.4,7.264e+03,4.648e+03,1.951e+04,3.142e+04
195.9,7.846e+03,5.125e+03,2.238e+04,3.535e+04
197.4,7.424e+03,5.557e+03,2.607e+04,3.905e+04
199.0,7.425e+03,5.431e+03,2.715e+04,4.001e+04
